,_id,inference_images,input_images,reasons,defect_list,status,time_stamp,model_selected,master_object_id,remark,flagged
332,62f278480450392b9e373e6f,"['http://127.0.0.1:3306/images/62f2783a0450392b9e373e53.jpg', 'http://127.0.0.1:3306/images/62f2783b0450392b9e373e55.jpg', 'http://127.0.0.1:3306/images/62f2783c0450392b9e373e57.jpg', 'http://127.0.0.1:3306/images/62f2783c0450392b9e373e59.jpg', 'http://127.0.0.1:3306/images/62f2783d0450392b9e373e5b.jpg', 'http://127.0.0.1:3306/images/62f2783e0450392b9e373e5d.jpg', 'http://127.0.0.1:3306/images/62f2783e0450392b9e373e5f.jpg', 'http://127.0.0.1:3306/images/62f2783f0450392b9e373e61.jpg', 'http://127.0.0.1:3306/images/62f278400450392b9e373e63.jpg', 'http://127.0.0.1:3306/images/62f278400450392b9e373e65.jpg', 'http://127.0.0.1:3306/images/62f278440450392b9e373e67.jpg', 'http://127.0.0.1:3306/images/62f278450450392b9e373e69.jpg', 'http://127.0.0.1:3306/images/62f278460450392b9e373e6b.jpg', 'http://127.0.0.1:3306/images/62f278480450392b9e373e6d.jpg']","['http://127.0.0.1:3306/images/input_image_62f2783a0450392b9e373e53.jpg', 'http://127.0.0.1:3306/images/input_image_62f2783b0450392b9e373e55.jpg', 'http://127.0.0.1:3306/images/input_image_62f2783c0450392b9e373e57.jpg', 'http://127.0.0.1:3306/images/input_image_62f2783c0450392b9e373e59.jpg', 'http://127.0.0.1:3306/images/input_image_62f2783d0450392b9e373e5b.jpg', 'http://127.0.0.1:3306/images/input_image_62f2783e0450392b9e373e5d.jpg', 'http://127.0.0.1:3306/images/input_image_62f2783e0450392b9e373e5f.jpg', 'http://127.0.0.1:3306/images/input_image_62f2783f0450392b9e373e61.jpg', 'http://127.0.0.1:3306/images/input_image_62f278400450392b9e373e63.jpg', 'http://127.0.0.1:3306/images/input_image_62f278400450392b9e373e65.jpg', 'http://127.0.0.1:3306/images/input_image_62f278440450392b9e373e67.jpg', 'http://127.0.0.1:3306/images/input_image_62f278450450392b9e373e69.jpg', 'http://127.0.0.1:3306/images/input_image_62f278460450392b9e373e6b.jpg', 'http://127.0.0.1:3306/images/input_image_62f278480450392b9e373e6d.jpg']",{'dent': 2},['3'],Rejected,8/9/2022 20:37,scania,62f2540d0450392b9e371e60,,
333,62f2789c0450392b9e373ec6,"['http://127.0.0.1:3306/images/62f2788f0450392b9e373eaa.jpg', 'http://127.0.0.1:3306/images/62f2788f0450392b9e373eac.jpg', 'http://127.0.0.1:3306/images/62f278900450392b9e373eae.jpg', 'http://127.0.0.1:3306/images/62f278910450392b9e373eb0.jpg', 'http://127.0.0.1:3306/images/62f278910450392b9e373eb2.jpg', 'http://127.0.0.1:3306/images/62f278920450392b9e373eb4.jpg', 'http://127.0.0.1:3306/images/62f278930450392b9e373eb6.jpg', 'http://127.0.0.1:3306/images/62f278930450392b9e373eb8.jpg', 'http://127.0.0.1:3306/images/62f278940450392b9e373eba.jpg', 'http://127.0.0.1:3306/images/62f278950450392b9e373ebc.jpg', 'http://127.0.0.1:3306/images/62f278980450392b9e373ebe.jpg', 'http://127.0.0.1:3306/images/62f278990450392b9e373ec0.jpg', 'http://127.0.0.1:3306/images/62f2789b0450392b9e373ec2.jpg', 'http://127.0.0.1:3306/images/62f2789c0450392b9e373ec4.jpg']","['http://127.0.0.1:3306/images/input_image_62f2788f0450392b9e373eaa.jpg', 'http://127.0.0.1:3306/images/input_image_62f2788f0450392b9e373eac.jpg', 'http://127.0.0.1:3306/images/input_image_62f278900450392b9e373eae.jpg', 'http://127.0.0.1:3306/images/input_image_62f278910450392b9e373eb0.jpg', 'http://127.0.0.1:3306/images/input_image_62f278910450392b9e373eb2.jpg', 'http://127.0.0.1:3306/images/input_image_62f278920450392b9e373eb4.jpg', 'http://127.0.0.1:3306/images/input_image_62f278930450392b9e373eb6.jpg', 'http://127.0.0.1:3306/images/input_image_62f278930450392b9e373eb8.jpg', 'http://127.0.0.1:3306/images/input_image_62f278940450392b9e373eba.jpg', 'http://127.0.0.1:3306/images/input_image_62f278950450392b9e373ebc.jpg', 'http://127.0.0.1:3306/images/input_image_62f278980450392b9e373ebe.jpg', 'http://127.0.0.1:3306/images/input_image_62f278990450392b9e373ec0.jpg', 'http://127.0.0.1:3306/images/input_image_62f2789b0450392b9e373ec2.jpg', 'http://127.0.0.1:3306/images/input_image_62f2789c0450392b9e373ec4.jpg']",{'dent': 1},['3'],Rejected,8/9/2022 20:39,scania,62f2540d0450392b9e371e60,,
334,62f278d40450392b9e373f00,"['http://127.0.0.1:3306/images/62f278c70450392b9e373ee4.jpg', 'http://127.0.0.1:3306/images/62f278c70450392b9e373ee6.jpg', 'http://127.0.0.1:3306/images/62f278c80450392b9e373ee8.jpg', 'http://127.0.0.1:3306/images/62f278c90450392b9e373eea.jpg', 'http://127.0.0.1:3306/images/62f278c90450392b9e373eec.jpg', 'http://127.0.0.1:3306/images/62f278ca0450392b9e373eee.jpg', 'http://127.0.0.1:3306/images/62f278cb0450392b9e373ef0.jpg', 'http://127.0.0.1:3306/images/62f278cb0450392b9e373ef2.jpg', 'http://127.0.0.1:3306/images/62f278cc0450392b9e373ef4.jpg', 'http://127.0.0.1:3306/images/62f278cd0450392b9e373ef6.jpg', 'http://127.0.0.1:3306/images/62f278d00450392b9e373ef8.jpg', 'http://127.0.0.1:3306/images/62f278d10450392b9e373efa.jpg', 'http://127.0.0.1:3306/images/62f278d30450392b9e373efc.jpg', 'http://127.0.0.1:3306/images/62f278d40450392b9e373efe.jpg']","['http://127.0.0.1:3306/images/input_image_62f278c70450392b9e373ee4.jpg', 'http://127.0.0.1:3306/images/input_image_62f278c70450392b9e373ee6.jpg', 'http://127.0.0.1:3306/images/input_image_62f278c80450392b9e373ee8.jpg', 'http://127.0.0.1:3306/images/input_image_62f278c90450392b9e373eea.jpg', 'http://127.0.0.1:3306/images/input_image_62f278c90450392b9e373eec.jpg', 'http://127.0.0.1:3306/images/input_image_62f278ca0450392b9e373eee.jpg', 'http://127.0.0.1:3306/images/input_image_62f278cb0450392b9e373ef0.jpg', 'http://127.0.0.1:3306/images/input_image_62f278cb0450392b9e373ef2.jpg', 'http://127.0.0.1:3306/images/input_image_62f278cc0450392b9e373ef4.jpg', 'http://127.0.0.1:3306/images/input_image_62f278cd0450392b9e373ef6.jpg', 'http://127.0.0.1:3306/images/input_image_62f278d00450392b9e373ef8.jpg', 'http://127.0.0.1:3306/images/input_image_62f278d10450392b9e373efa.jpg', 'http://127.0.0.1:3306/images/input_image_62f278d30450392b9e373efc.jpg', 'http://127.0.0.1:3306/images/input_image_62f278d40450392b9e373efe.jpg']",{'dent': 1},['3'],Rejected,8/9/2022 20:40,scania,62f2540d0450392b9e371e60,,
335,62f279280450392b9e373f57,"['http://127.0.0.1:3306/images/62f2791a0450392b9e373f3b.jpg', 'http://127.0.0.1:3306/images/62f2791b0450392b9e373f3d.jpg', 'http://127.0.0.1:3306/images/62f2791c0450392b9e373f3f.jpg', 'http://127.0.0.1:3306/images/62f2791c0450392b9e373f41.jpg', 'http://127.0.0.1:3306/images/62f2791d0450392b9e373f43.jpg', 'http://127.0.0.1:3306/images/62f2791e0450392b9e373f45.jpg', 'http://127.0.0.1:3306/images/62f2791e0450392b9e373f47.jpg', 'http://127.0.0.1:3306/images/62f2791f0450392b9e373f49.jpg', 'http://127.0.0.1:3306/images/62f279200450392b9e373f4b.jpg', 'http://127.0.0.1:3306/images/62f279200450392b9e373f4d.jpg', 'http://127.0.0.1:3306/images/62f279240450392b9e373f4f.jpg', 'http://127.0.0.1:3306/images/62f279250450392b9e373f51.jpg', 'http://127.0.0.1:3306/images/62f279260450392b9e373f53.jpg', 'http://127.0.0.1:3306/images/62f279280450392b9e373f55.jpg']","['http://127.0.0.1:3306/images/input_image_62f2791a0450392b9e373f3b.jpg', 'http://127.0.0.1:3306/images/input_image_62f2791b0450392b9e373f3d.jpg', 'http://127.0.0.1:3306/images/input_image_62f2791c0450392b9e373f3f.jpg', 'http://127.0.0.1:3306/images/input_image_62f2791c0450392b9e373f41.jpg', 'http://127.0.0.1:3306/images/input_image_62f2791d0450392b9e373f43.jpg', 'http://127.0.0.1:3306/images/input_image_62f2791e0450392b9e373f45.jpg', 'http://127.0.0.1:3306/images/input_image_62f2791e0450392b9e373f47.jpg', 'http://127.0.0.1:3306/images/input_image_62f2791f0450392b9e373f49.jpg', 'http://127.0.0.1:3306/images/input_image_62f279200450392b9e373f4b.jpg', 'http://127.0.0.1:3306/images/input_image_62f279200450392b9e373f4d.jpg', 'http://127.0.0.1:3306/images/input_image_62f279240450392b9e373f4f.jpg', 'http://127.0.0.1:3306/images/input_image_62f279250450392b9e373f51.jpg', 'http://127.0.0.1:3306/images/input_image_62f279260450392b9e373f53.jpg', 'http://127.0.0.1:3306/images/input_image_62f279280450392b9e373f55.jpg']",{'dent': 2},['3'],Rejected,8/9/2022 20:41,scania,62f2540d0450392b9e371e60,,
336,62f279600450392b9e373f91,"['http://127.0.0.1:3306/images/62f279530450392b9e373f75.jpg', 'http://127.0.0.1:3306/images/62f279530450392b9e373f77.jpg', 'http://127.0.0.1:3306/images/62f279540450392b9e373f79.jpg', 'http://127.0.0.1:3306/images/62f279550450392b9e373f7b.jpg', 'http://127.0.0.1:3306/images/62f279550450392b9e373f7d.jpg', 'http://127.0.0.1:3306/images/62f279560450392b9e373f7f.jpg', 'http://127.0.0.1:3306/images/62f279570450392b9e373f81.jpg', 'http://127.0.0.1:3306/images/62f279570450392b9e373f83.jpg', 'http://127.0.0.1:3306/images/62f279580450392b9e373f85.jpg', 'http://127.0.0.1:3306/images/62f279590450392b9e373f87.jpg', 'http://127.0.0.1:3306/images/62f2795c0450392b9e373f89.jpg', 'http://127.0.0.1:3306/images/62f2795d0450392b9e373f8b.jpg', 'http://127.0.0.1:3306/images/62f2795f0450392b9e373f8d.jpg', 'http://127.0.0.1:3306/images/62f279600450392b9e373f8f.jpg']","['http://127.0.0.1:3306/images/input_image_62f279530450392b9e373f75.jpg', 'http://127.0.0.1:3306/images/input_image_62f279530450392b9e373f77.jpg', 'http://127.0.0.1:3306/images/input_image_62f279540450392b9e373f79.jpg', 'http://127.0.0.1:3306/images/input_image_62f279550450392b9e373f7b.jpg', 'http://127.0.0.1:3306/images/input_image_62f279550450392b9e373f7d.jpg', 'http://127.0.0.1:3306/images/input_image_62f279560450392b9e373f7f.jpg', 'http://127.0.0.1:3306/images/input_image_62f279570450392b9e373f81.jpg', 'http://127.0.0.1:3306/images/input_image_62f279570450392b9e373f83.jpg', 'http://127.0.0.1:3306/images/input_image_62f279580450392b9e373f85.jpg', 'http://127.0.0.1:3306/images/input_image_62f279590450392b9e373f87.jpg', 'http://127.0.0.1:3306/images/input_image_62f2795c0450392b9e373f89.jpg', 'http://127.0.0.1:3306/images/input_image_62f2795d0450392b9e373f8b.jpg', 'http://127.0.0.1:3306/images/input_image_62f2795f0450392b9e373f8d.jpg', 'http://127.0.0.1:3306/images/input_image_62f279600450392b9e373f8f.jpg']",{'dent': 2},['3'],Rejected,8/9/2022 20:42,scania,62f2540d0450392b9e371e60,,
337,62f279ed0450392b9e374022,"['http://127.0.0.1:3306/images/62f279e00450392b9e374006.jpg', 'http://127.0.0.1:3306/images/62f279e00450392b9e374008.jpg', 'http://127.0.0.1:3306/images/62f279e10450392b9e37400a.jpg', 'http://127.0.0.1:3306/images/62f279e20450392b9e37400c.jpg', 'http://127.0.0.1:3306/images/62f279e20450392b9e37400e.jpg', 'http://127.0.0.1:3306/images/62f279e30450392b9e374010.jpg', 'http://127.0.0.1:3306/images/62f279e30450392b9e374012.jpg', 'http://127.0.0.1:3306/images/62f279e40450392b9e374014.jpg', 'http://127.0.0.1:3306/images/62f279e50450392b9e374016.jpg', 'http://127.0.0.1:3306/images/62f279e50450392b9e374018.jpg', 'http://127.0.0.1:3306/images/62f279e90450392b9e37401a.jpg', 'http://127.0.0.1:3306/images/62f279ea0450392b9e37401c.jpg', 'http://127.0.0.1:3306/images/62f279eb0450392b9e37401e.jpg', 'http://127.0.0.1:3306/images/62f279ed0450392b9e374020.jpg']","['http://127.0.0.1:3306/images/input_image_62f279e00450392b9e374006.jpg', 'http://127.0.0.1:3306/images/input_image_62f279e00450392b9e374008.jpg', 'http://127.0.0.1:3306/images/input_image_62f279e10450392b9e37400a.jpg', 'http://127.0.0.1:3306/images/input_image_62f279e20450392b9e37400c.jpg', 'http://127.0.0.1:3306/images/input_image_62f279e20450392b9e37400e.jpg', 'http://127.0.0.1:3306/images/input_image_62f279e30450392b9e374010.jpg', 'http://127.0.0.1:3306/images/input_image_62f279e30450392b9e374012.jpg', 'http://127.0.0.1:3306/images/input_image_62f279e40450392b9e374014.jpg', 'http://127.0.0.1:3306/images/input_image_62f279e50450392b9e374016.jpg', 'http://127.0.0.1:3306/images/input_image_62f279e50450392b9e374018.jpg', 'http://127.0.0.1:3306/images/input_image_62f279e90450392b9e37401a.jpg', 'http://127.0.0.1:3306/images/input_image_62f279ea0450392b9e37401c.jpg', 'http://127.0.0.1:3306/images/input_image_62f279eb0450392b9e37401e.jpg', 'http://127.0.0.1:3306/images/input_image_62f279ed0450392b9e374020.jpg']",{'dent': 1},['3'],Rejected,8/9/2022 20:44,scania,62f2540d0450392b9e371e60,,
338,62f27a260450392b9e37405c,"['http://127.0.0.1:3306/images/62f27a190450392b9e374040.jpg', 'http://127.0.0.1:3306/images/62f27a1a0450392b9e374042.jpg', 'http://127.0.0.1:3306/images/62f27a1a0450392b9e374044.jpg', 'http://127.0.0.1:3306/images/62f27a1b0450392b9e374046.jpg', 'http://127.0.0.1:3306/images/62f27a1c0450392b9e374048.jpg', 'http://127.0.0.1:3306/images/62f27a1c0450392b9e37404a.jpg', 'http://127.0.0.1:3306/images/62f27a1d0450392b9e37404c.jpg', 'http://127.0.0.1:3306/images/62f27a1e0450392b9e37404e.jpg', 'http://127.0.0.1:3306/images/62f27a1e0450392b9e374050.jpg', 'http://127.0.0.1:3306/images/62f27a1f0450392b9e374052.jpg', 'http://127.0.0.1:3306/images/62f27a230450392b9e374054.jpg', 'http://127.0.0.1:3306/images/62f27a240450392b9e374056.jpg', 'http://127.0.0.1:3306/images/62f27a250450392b9e374058.jpg', 'http://127.0.0.1:3306/images/62f27a260450392b9e37405a.jpg']","['http://127.0.0.1:3306/images/input_image_62f27a190450392b9e374040.jpg', 'http://127.0.0.1:3306/images/input_image_62f27a1a0450392b9e374042.jpg', 'http://127.0.0.1:3306/images/input_image_62f27a1a0450392b9e374044.jpg', 'http://127.0.0.1:3306/images/input_image_62f27a1b0450392b9e374046.jpg', 'http://127.0.0.1:3306/images/input_image_62f27a1c0450392b9e374048.jpg', 'http://127.0.0.1:3306/images/input_image_62f27a1c0450392b9e37404a.jpg', 'http://127.0.0.1:3306/images/input_image_62f27a1d0450392b9e37404c.jpg', 'http://127.0.0.1:3306/images/input_image_62f27a1e0450392b9e37404e.jpg', 'http://127.0.0.1:3306/images/input_image_62f27a1e0450392b9e374050.jpg', 'http://127.0.0.1:3306/images/input_image_62f27a1f0450392b9e374052.jpg', 'http://127.0.0.1:3306/images/input_image_62f27a230450392b9e374054.jpg', 'http://127.0.0.1:3306/images/input_image_62f27a240450392b9e374056.jpg', 'http://127.0.0.1:3306/images/input_image_62f27a250450392b9e374058.jpg', 'http://127.0.0.1:3306/images/input_image_62f27a260450392b9e37405a.jpg']",{'dent': 2},"['2', '6']",Rejected,8/9/2022 20:45,scania,62f2540d0450392b9e371e60,,
339,62f27a5e0450392b9e374096,"['http://127.0.0.1:3306/images/62f27a510450392b9e37407a.jpg', 'http://127.0.0.1:3306/images/62f27a520450392b9e37407c.jpg', 'http://127.0.0.1:3306/images/62f27a520450392b9e37407e.jpg', 'http://127.0.0.1:3306/images/62f27a530450392b9e374080.jpg', 'http://127.0.0.1:3306/images/62f27a540450392b9e374082.jpg', 'http://127.0.0.1:3306/images/62f27a540450392b9e374084.jpg', 'http://127.0.0.1:3306/images/62f27a550450392b9e374086.jpg', 'http://127.0.0.1:3306/images/62f27a560450392b9e374088.jpg', 'http://127.0.0.1:3306/images/62f27a560450392b9e37408a.jpg', 'http://127.0.0.1:3306/images/62f27a570450392b9e37408c.jpg', 'http://127.0.0.1:3306/images/62f27a5b0450392b9e37408e.jpg', 'http://127.0.0.1:3306/images/62f27a5c0450392b9e374090.jpg', 'http://127.0.0.1:3306/images/62f27a5d0450392b9e374092.jpg', 'http://127.0.0.1:3306/images/62f27a5e0450392b9e374094.jpg']","['http://127.0.0.1:3306/images/input_image_62f27a510450392b9e37407a.jpg', 'http://127.0.0.1:3306/images/input_image_62f27a520450392b9e37407c.jpg', 'http://127.0.0.1:3306/images/input_image_62f27a520450392b9e37407e.jpg', 'http://127.0.0.1:3306/images/input_image_62f27a530450392b9e374080.jpg', 'http://127.0.0.1:3306/images/input_image_62f27a540450392b9e374082.jpg', 'http://127.0.0.1:3306/images/input_image_62f27a540450392b9e374084.jpg', 'http://127.0.0.1:3306/images/input_image_62f27a550450392b9e374086.jpg', 'http://127.0.0.1:3306/images/input_image_62f27a560450392b9e374088.jpg', 'http://127.0.0.1:3306/images/input_image_62f27a560450392b9e37408a.jpg', 'http://127.0.0.1:3306/images/input_image_62f27a570450392b9e37408c.jpg', 'http://127.0.0.1:3306/images/input_image_62f27a5b0450392b9e37408e.jpg', 'http://127.0.0.1:3306/images/input_image_62f27a5c0450392b9e374090.jpg', 'http://127.0.0.1:3306/images/input_image_62f27a5d0450392b9e374092.jpg', 'http://127.0.0.1:3306/images/input_image_62f27a5e0450392b9e374094.jpg']",{'dent': 1},['8'],Rejected,8/9/2022 20:46,scania,62f2540d0450392b9e371e60,,
340,62f27a7a0450392b9e3740b3,"['http://127.0.0.1:3306/images/62f27a6d0450392b9e374097.jpg', 'http://127.0.0.1:3306/images/62f27a6e0450392b9e374099.jpg', 'http://127.0.0.1:3306/images/62f27a6e0450392b9e37409b.jpg', 'http://127.0.0.1:3306/images/62f27a6f0450392b9e37409d.jpg', 'http://127.0.0.1:3306/images/62f27a700450392b9e37409f.jpg', 'http://127.0.0.1:3306/images/62f27a700450392b9e3740a1.jpg', 'http://127.0.0.1:3306/images/62f27a710450392b9e3740a3.jpg', 'http://127.0.0.1:3306/images/62f27a720450392b9e3740a5.jpg', 'http://127.0.0.1:3306/images/62f27a720450392b9e3740a7.jpg', 'http://127.0.0.1:3306/images/62f27a730450392b9e3740a9.jpg', 'http://127.0.0.1:3306/images/62f27a760450392b9e3740ab.jpg', 'http://127.0.0.1:3306/images/62f27a780450392b9e3740ad.jpg', 'http://127.0.0.1:3306/images/62f27a790450392b9e3740af.jpg', 'http://127.0.0.1:3306/images/62f27a7a0450392b9e3740b1.jpg']","['http://127.0.0.1:3306/images/input_image_62f27a6d0450392b9e374097.jpg', 'http://127.0.0.1:3306/images/input_image_62f27a6e0450392b9e374099.jpg', 'http://127.0.0.1:3306/images/input_image_62f27a6e0450392b9e37409b.jpg', 'http://127.0.0.1:3306/images/input_image_62f27a6f0450392b9e37409d.jpg', 'http://127.0.0.1:3306/images/input_image_62f27a700450392b9e37409f.jpg', 'http://127.0.0.1:3306/images/input_image_62f27a700450392b9e3740a1.jpg', 'http://127.0.0.1:3306/images/input_image_62f27a710450392b9e3740a3.jpg', 'http://127.0.0.1:3306/images/input_image_62f27a720450392b9e3740a5.jpg', 'http://127.0.0.1:3306/images/input_image_62f27a720450392b9e3740a7.jpg', 'http://127.0.0.1:3306/images/input_image_62f27a730450392b9e3740a9.jpg', 'http://127.0.0.1:3306/images/input_image_62f27a760450392b9e3740ab.jpg', 'http://127.0.0.1:3306/images/input_image_62f27a780450392b9e3740ad.jpg', 'http://127.0.0.1:3306/images/input_image_62f27a790450392b9e3740af.jpg', 'http://127.0.0.1:3306/images/input_image_62f27a7a0450392b9e3740b1.jpg']",{'dent': 1},['3'],Rejected,8/9/2022 20:47,scania,62f2540d0450392b9e371e60,,
341,62f27a960450392b9e3740d0,"['http://127.0.0.1:3306/images/62f27a890450392b9e3740b4.jpg', 'http://127.0.0.1:3306/images/62f27a890450392b9e3740b6.jpg', 'http://127.0.0.1:3306/images/62f27a8a0450392b9e3740b8.jpg', 'http://127.0.0.1:3306/images/62f27a8b0450392b9e3740ba.jpg', 'http://127.0.0.1:3306/images/62f27a8b0450392b9e3740bc.jpg', 'http://127.0.0.1:3306/images/62f27a8c0450392b9e3740be.jpg', 'http://127.0.0.1:3306/images/62f27a8d0450392b9e3740c0.jpg', 'http://127.0.0.1:3306/images/62f27a8d0450392b9e3740c2.jpg', 'http://127.0.0.1:3306/images/62f27a8e0450392b9e3740c4.jpg', 'http://127.0.0.1:3306/images/62f27a8f0450392b9e3740c6.jpg', 'http://127.0.0.1:3306/images/62f27a920450392b9e3740c8.jpg', 'http://127.0.0.1:3306/images/62f27a940450392b9e3740ca.jpg', 'http://127.0.0.1:3306/images/62f27a950450392b9e3740cc.jpg', 'http://127.0.0.1:3306/images/62f27a960450392b9e3740ce.jpg']","['http://127.0.0.1:3306/images/input_image_62f27a890450392b9e3740b4.jpg', 'http://127.0.0.1:3306/images/input_image_62f27a890450392b9e3740b6.jpg', 'http://127.0.0.1:3306/images/input_image_62f27a8a0450392b9e3740b8.jpg', 'http://127.0.0.1:3306/images/input_image_62f27a8b0450392b9e3740ba.jpg', 'http://127.0.0.1:3306/images/input_image_62f27a8b0450392b9e3740bc.jpg', 'http://127.0.0.1:3306/images/input_image_62f27a8c0450392b9e3740be.jpg', 'http://127.0.0.1:3306/images/input_image_62f27a8d0450392b9e3740c0.jpg', 'http://127.0.0.1:3306/images/input_image_62f27a8d0450392b9e3740c2.jpg', 'http://127.0.0.1:3306/images/input_image_62f27a8e0450392b9e3740c4.jpg', 'http://127.0.0.1:3306/images/input_image_62f27a8f0450392b9e3740c6.jpg', 'http://127.0.0.1:3306/images/input_image_62f27a920450392b9e3740c8.jpg', 'http://127.0.0.1:3306/images/input_image_62f27a940450392b9e3740ca.jpg', 'http://127.0.0.1:3306/images/input_image_62f27a950450392b9e3740cc.jpg', 'http://127.0.0.1:3306/images/input_image_62f27a960450392b9e3740ce.jpg']",{'dent': 2},['3'],Rejected,8/9/2022 20:47,scania,62f2540d0450392b9e371e60,,
342,62f27b3f0450392b9e37417e,"['http://127.0.0.1:3306/images/62f27b310450392b9e374162.jpg', 'http://127.0.0.1:3306/images/62f27b320450392b9e374164.jpg', 'http://127.0.0.1:3306/images/62f27b330450392b9e374166.jpg', 'http://127.0.0.1:3306/images/62f27b330450392b9e374168.jpg', 'http://127.0.0.1:3306/images/62f27b340450392b9e37416a.jpg', 'http://127.0.0.1:3306/images/62f27b350450392b9e37416c.jpg', 'http://127.0.0.1:3306/images/62f27b350450392b9e37416e.jpg', 'http://127.0.0.1:3306/images/62f27b360450392b9e374170.jpg', 'http://127.0.0.1:3306/images/62f27b370450392b9e374172.jpg', 'http://127.0.0.1:3306/images/62f27b370450392b9e374174.jpg', 'http://127.0.0.1:3306/images/62f27b3b0450392b9e374176.jpg', 'http://127.0.0.1:3306/images/62f27b3c0450392b9e374178.jpg', 'http://127.0.0.1:3306/images/62f27b3d0450392b9e37417a.jpg', 'http://127.0.0.1:3306/images/62f27b3f0450392b9e37417c.jpg']","['http://127.0.0.1:3306/images/input_image_62f27b310450392b9e374162.jpg', 'http://127.0.0.1:3306/images/input_image_62f27b320450392b9e374164.jpg', 'http://127.0.0.1:3306/images/input_image_62f27b330450392b9e374166.jpg', 'http://127.0.0.1:3306/images/input_image_62f27b330450392b9e374168.jpg', 'http://127.0.0.1:3306/images/input_image_62f27b340450392b9e37416a.jpg', 'http://127.0.0.1:3306/images/input_image_62f27b350450392b9e37416c.jpg', 'http://127.0.0.1:3306/images/input_image_62f27b350450392b9e37416e.jpg', 'http://127.0.0.1:3306/images/input_image_62f27b360450392b9e374170.jpg', 'http://127.0.0.1:3306/images/input_image_62f27b370450392b9e374172.jpg', 'http://127.0.0.1:3306/images/input_image_62f27b370450392b9e374174.jpg', 'http://127.0.0.1:3306/images/input_image_62f27b3b0450392b9e374176.jpg', 'http://127.0.0.1:3306/images/input_image_62f27b3c0450392b9e374178.jpg', 'http://127.0.0.1:3306/images/input_image_62f27b3d0450392b9e37417a.jpg', 'http://127.0.0.1:3306/images/input_image_62f27b3f0450392b9e37417c.jpg']","{'dent': 1, 'chamfer_absence': 1}","['3', '9']",Rejected,8/9/2022 20:50,scania,62f2540d0450392b9e371e60,,
343,62f27bcd0450392b9e37420f,"['http://127.0.0.1:3306/images/62f27bbf0450392b9e3741f3.jpg', 'http://127.0.0.1:3306/images/62f27bc00450392b9e3741f5.jpg', 'http://127.0.0.1:3306/images/62f27bc10450392b9e3741f7.jpg', 'http://127.0.0.1:3306/images/62f27bc10450392b9e3741f9.jpg', 'http://127.0.0.1:3306/images/62f27bc20450392b9e3741fb.jpg', 'http://127.0.0.1:3306/images/62f27bc30450392b9e3741fd.jpg', 'http://127.0.0.1:3306/images/62f27bc30450392b9e3741ff.jpg', 'http://127.0.0.1:3306/images/62f27bc40450392b9e374201.jpg', 'http://127.0.0.1:3306/images/62f27bc50450392b9e374203.jpg', 'http://127.0.0.1:3306/images/62f27bc60450392b9e374205.jpg', 'http://127.0.0.1:3306/images/62f27bc90450392b9e374207.jpg', 'http://127.0.0.1:3306/images/62f27bca0450392b9e374209.jpg', 'http://127.0.0.1:3306/images/62f27bcb0450392b9e37420b.jpg', 'http://127.0.0.1:3306/images/62f27bcd0450392b9e37420d.jpg']","['http://127.0.0.1:3306/images/input_image_62f27bbf0450392b9e3741f3.jpg', 'http://127.0.0.1:3306/images/input_image_62f27bc00450392b9e3741f5.jpg', 'http://127.0.0.1:3306/images/input_image_62f27bc10450392b9e3741f7.jpg', 'http://127.0.0.1:3306/images/input_image_62f27bc10450392b9e3741f9.jpg', 'http://127.0.0.1:3306/images/input_image_62f27bc20450392b9e3741fb.jpg', 'http://127.0.0.1:3306/images/input_image_62f27bc30450392b9e3741fd.jpg', 'http://127.0.0.1:3306/images/input_image_62f27bc30450392b9e3741ff.jpg', 'http://127.0.0.1:3306/images/input_image_62f27bc40450392b9e374201.jpg', 'http://127.0.0.1:3306/images/input_image_62f27bc50450392b9e374203.jpg', 'http://127.0.0.1:3306/images/input_image_62f27bc60450392b9e374205.jpg', 'http://127.0.0.1:3306/images/input_image_62f27bc90450392b9e374207.jpg', 'http://127.0.0.1:3306/images/input_image_62f27bca0450392b9e374209.jpg', 'http://127.0.0.1:3306/images/input_image_62f27bcb0450392b9e37420b.jpg', 'http://127.0.0.1:3306/images/input_image_62f27bcd0450392b9e37420d.jpg']",{'dent': 1},['2'],Rejected,8/9/2022 20:52,scania,62f2540d0450392b9e371e60,,
